CustomerID,SaleDate,SaleNum,Code, Item Description,Quantity,UnitPrice,Country
12621,7/15/2011 14:34,560211,23198,PANTRY MAGNETIC  SHOPPING LIST,12,1.45,Germany
12621,8/23/2011 11:47,564140,POST,POSTAGE,2,18,Germany
12624,6/15/2011 12:34,556886,15058C,ICE CREAM DESIGN GARDEN PARASOL,2,7.95,France
12626,7/21/2011 15:14,560876,15060B,FAIRY CAKE DESIGN UMBRELLA,4,3.75,Germany
12626,10/6/2011 13:30,569844,23247,BISCUIT TIN 50'S CHRISTMAS,6,2.89,Germany
12626,1/21/2011 11:35,C541735,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-2,3.75,Germany
12626,6/30/2011 17:59,558628,22231,JIGSAW TREE WITH BIRDHOUSE,12,0.59,Germany
12627,8/2/2011 9:29,562035,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,2.1,Germany
12627,10/6/2011 15:51,569893,23500,KEY RING BASEBALL BOOT ASSORTED ,20,1.25,Germany
12627,11/29/2011 12:07,579393,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,1.45,Germany
12627,9/4/2011 14:09,565442,21156,RETROSPOT CHILDRENS APRON,8,1.95,Germany
12627,8/22/2011 15:55,564079,23344,JUMBO BAG 50'S CHRISTMAS ,10,2.08,Germany
12630,10/27/2011 10:41,572964,POST,POSTAGE,3,40,Finland
12631,10/13/2011 13:53,571053,23287,RED VINTAGE SPOT BEAKER,8,0.85,Finland
12633,5/27/2011 10:29,554861,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,12,0.83,Germany
12635,9/11/2011 11:04,566233,22303,COFFEE MUG APPLES DESIGN,6,2.55,Germany
12637,4/14/2011 14:15,550145,21746,SMALL RED RETROSPOT WINDMILL,12,1.25,France
12637,7/5/2011 15:14,559036,23049,RECYCLED ACAPULCO MAT RED,4,8.25,France
12637,3/21/2011 12:42,547194,20725,LUNCH BAG RED RETROSPOT,3,1.65,France
12637,9/9/2011 11:48,566163,22750,FELTCRAFT PRINCESS LOLA DOLL,8,3.75,France
12637,9/7/2011 15:07,565865,22729,ALARM CLOCK BAKELIKE ORANGE,8,3.75,France
12640,9/19/2011 12:01,567293,22727,ALARM CLOCK BAKELIKE RED ,4,3.75,France
12644,8/2/2011 10:33,562045,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,8.5,Germany
12645,11/6/2011 12:38,574679,23348,CHILDRENS TOY COOKING UTENSIL SET,12,2.08,Germany
12645,8/22/2011 12:40,564039,23202,JUMBO BAG VINTAGE LEAF,10,2.08,Germany
12645,8/22/2011 12:40,564039,22898,CHILDRENS APRON APPLES DESIGN,8,1.95,Germany
12645,1/27/2011 13:08,542369,22244,3 HOOK HANGER MAGIC GARDEN,12,1.95,Germany
12646,10/21/2011 12:52,572215,23293,SET OF 12 FAIRY CAKE BAKING CASES,32,0.83,USA
12647,12/17/2010 12:21,539403,21789,KIDS RAIN MAC PINK,24,0.85,Germany
12647,5/24/2011 10:19,554363,47341A,FUSCHIA TABLE RUN FLOWER ,12,1.25,Germany
12652,1/12/2011 15:00,540976,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,1.25,France
12653,2/16/2011 10:53,544108,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,0.85,Israel
12653,7/14/2011 10:41,559948,23282,FOLDING BUTTERFLY MIRROR IVORY ,24,0.83,Israel
12653,7/14/2011 10:41,559948,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,24,0.83,Israel
12654,11/2/2011 14:57,574071,23079,TOADSTOOL BEDSIDE LIGHT ,2,8.95,Germany
12656,4/20/2011 9:20,550661,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,3.25,France
12656,8/15/2011 12:53,563288,22634,CHILDS BREAKFAST SET SPACEBOY ,2,9.95,France
12656,4/20/2011 9:20,550661,22662,LUNCH BAG DOLLY GIRL DESIGN,20,1.65,France
12657,11/28/2011 15:35,579190,POST,POSTAGE,4,18,France
12662,11/16/2011 17:25,576890,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2.89,Germany
12662,6/5/2011 13:45,555553,23200,JUMBO BAG PEARS,10,2.08,Germany
12662,8/24/2011 13:42,564328,22505,MEMO BOARD COTTAGE DESIGN,4,4.95,Germany
12662,3/8/2011 12:52,545988,20726,LUNCH BAG WOODLAND,10,1.65,Germany
12664,4/21/2011 14:33,550924,POST,POSTAGE,1,40,Finland
12668,1/31/2011 13:27,542713,POST,POSTAGE,7,18,Germany
12668,1/31/2011 13:27,542713,22303,COFFEE MUG APPLES DESIGN,6,2.55,Germany
12669,3/28/2011 10:15,547892,22417,PACK OF 60 SPACEBOY CAKE CASES,24,0.55,France
12669,7/12/2011 9:54,559704,22375,AIRLINE BAG VINTAGE JET SET BROWN,4,4.25,France
12670,11/17/2011 9:39,C576908,22551,PLASTERS IN TIN SPACEBOY,-1,1.65,France
12673,1/17/2011 11:46,541277,51014L,"FEATHER PEN,LIGHT PINK",12,0.85,Germany
12674,5/16/2011 9:10,553208,22492,MINI PAINT SET VINTAGE ,36,0.65,France
12679,3/1/2011 12:26,545301,POST,POSTAGE,4,18,France
12680,8/18/2011 15:44,563712,21986,PACK OF 12 PINK POLKADOT TISSUES,24,0.29,France
12680,8/18/2011 15:44,563712,22029,SPACEBOY BIRTHDAY CARD,12,0.42,France
12681,12/7/2010 10:08,537463,21064,BOOM BOX SPEAKER BOYS,4,5.95,France
12681,3/15/2011 16:39,546678,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2.95,France
12681,12/7/2010 10:08,537463,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,3.25,France
12681,5/13/2011 15:48,553161,21212,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,France
12681,6/5/2011 13:13,555547,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1.65,France
12681,9/23/2011 12:09,568040,22314,OFFICE MUG WARMER CHOC+BLUE,6,2.95,France
12681,12/7/2010 10:08,537463,21238,RED RETROSPOT CUP,16,0.85,France
12681,5/25/2011 12:54,554650,20749,ASSORTED COLOUR MINI CASES,2,7.95,France
12681,3/22/2011 11:28,547327,21889,WOODEN BOX OF DOMINOES,12,1.25,France
12681,1/19/2011 11:51,541567,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2.25,France
12682,3/14/2011 11:38,546479,22432,WATERING CAN PINK BUNNY,6,1.95,France
12682,11/1/2011 13:56,573891,22027,TEA PARTY BIRTHDAY CARD,12,0.42,France
12682,2/2/2011 9:06,542922,20725,LUNCH BAG RED RETROSPOT,10,1.65,France
12682,1/5/2011 14:48,540239,22090,PAPER BUNTING RETROSPOT,6,2.95,France
12682,5/22/2011 14:33,554109,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,3.25,France
12683,1/17/2011 15:17,541405,21721,CANDY SHOP  STICKER SHEET,12,0.85,France
12683,1/17/2011 15:17,541405,21058,PARTY INVITES WOODLAND,12,0.85,France
12683,12/9/2010 12:17,538008,22908,PACK OF 20 NAPKINS RED APPLES,24,0.85,France
12683,10/20/2011 14:30,572087,23252,VINTAGE RED ENAMEL TRIM JUG ,4,3.75,France
12683,9/8/2011 10:35,565931,22551,PLASTERS IN TIN SPACEBOY,12,1.65,France
12684,5/10/2011 12:55,552631,22491,PACK OF 12 COLOURED PENCILS,12,0.85,France
12684,5/10/2011 12:55,552631,22556,PLASTERS IN TIN CIRCUS PARADE ,12,1.65,France
12685,11/11/2011 13:46,575884,23203,JUMBO BAG VINTAGE DOILY ,10,2.08,France
12685,9/8/2011 10:32,565930,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,12,0.83,France
12685,9/8/2011 10:32,565930,20866,BLUE ROSE FABRIC MIRROR,12,1.25,France
12685,9/8/2011 10:32,565930,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,4.95,France
12685,9/8/2011 10:32,565930,23076,ICE CREAM SUNDAE LIP GLOSS,24,1.25,France
12685,11/11/2011 13:46,575884,35970,ZINC FOLKART SLEIGH BELLS,12,1.69,France
12685,10/19/2011 16:24,571923,22728,ALARM CLOCK BAKELIKE PINK,4,3.75,France
12688,8/18/2011 8:49,563613,22697,GREEN REGENCY TEACUP AND SAUCER,24,2.55,Israel
12688,8/18/2011 8:49,563613,23199,JUMBO BAG APPLES,10,2.08,Israel
12689,11/14/2011 8:31,576087,21481,FAWN BLUE HOT WATER BOTTLE,4,3.75,France
12691,11/11/2011 16:49,575916,21731,RED TOADSTOOL LED NIGHT LIGHT,96,1.65,France
12695,12/2/2011 13:22,580285,84913B,MINT GREEN ROSE TOWEL,4,4.65,France
12697,11/11/2011 8:47,575736,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,3.75,Sweden
12700,10/5/2011 9:57,569568,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,1.45,France
12700,5/8/2011 16:10,552315,21544,SKULLS  WATER TRANSFER TATTOOS ,12,0.85,France
12700,7/6/2011 13:14,559134,22747,POPPY'S PLAYHOUSE BATHROOM,6,2.1,France
12704,11/4/2011 11:40,574442,23084,RABBIT NIGHT LIGHT,72,1.79,Finland
12705,9/23/2011 12:55,568056,23050,RECYCLED ACAPULCO MAT GREEN,4,8.25,Germany
12705,11/22/2011 13:27,578024,23429,RED RETRO KITCHEN WALL CLOCK,2,8.15,Germany
12705,5/22/2011 14:03,554104,23199,JUMBO BAG APPLES,10,2.08,Germany
12708,6/13/2011 10:33,556509,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,0.55,Germany
12708,5/23/2011 10:13,554137,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2.95,Germany
12709,3/1/2011 12:09,545295,21242,RED RETROSPOT PLATE ,40,1.69,Germany
12709,1/25/2011 13:37,542106,21217,RED RETROSPOT ROUND CAKE TINS,24,8.95,Germany
12709,5/6/2011 15:01,552211,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,1.25,Germany
12712,11/11/2011 8:19,575732,22867,HAND WARMER BIRD DESIGN,12,2.1,Germany
12712,2/1/2011 10:00,542782,22168,ORGANISER WOOD ANTIQUE WHITE ,2,8.5,Germany
12712,3/16/2011 13:58,546759,20702,PINK PADDED MOBILE,9,4.25,Germany
12713,12/9/2011 12:16,581578,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,1.25,Germany
12714,2/18/2011 10:53,544355,85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,0.29,France
12714,2/18/2011 10:53,544355,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1.65,France
12714,8/25/2011 9:55,564372,21207,SKULL AND CROSSBONES  GARLAND ,12,1.65,France
12714,6/13/2011 11:41,556529,22386,JUMBO BAG PINK POLKADOT,10,2.08,France
12714,8/25/2011 9:55,564372,22984,CARD GINGHAM ROSE ,12,0.42,France
12715,8/25/2011 15:22,564539,23204,CHARLOTTE BAG APPLES DESIGN,10,0.85,Sweden
12720,11/24/2011 15:03,578550,22624,IVORY KITCHEN SCALES,2,8.5,Germany
12720,7/12/2011 13:31,559797,21219,SET/4 BADGES BALLOON GIRL,10,1.25,Germany
12720,6/23/2011 10:56,557850,21936,RED RETROSPOT PICNIC BAG,5,2.95,Germany
12720,10/5/2011 9:43,569562,23388,WOODLAND MINI BACKPACK,4,4.15,Germany
12720,9/6/2011 13:46,565759,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,1.65,Germany
12720,7/12/2011 13:32,559798,22093,MOTORING TISSUE BOX,36,0.39,Germany
12721,2/9/2011 10:11,543484,22521,CHILDS GARDEN TROWEL PINK,12,0.85,France
12721,9/21/2011 12:26,567618,22046,TEA PARTY  WRAPPING PAPER ,25,0.42,France
12721,6/9/2011 17:53,556259,22090,PAPER BUNTING RETROSPOT,6,2.95,France
12722,8/17/2011 8:50,563502,23266,SET OF 3 WOODEN STOCKING DECORATION,12,1.25,France
12724,1/11/2011 15:00,540835,22418,10 COLOUR SPACEBOY PEN,24,0.85,France
12726,1/28/2011 10:45,542433,22908,PACK OF 20 NAPKINS RED APPLES,12,0.85,France
12726,11/11/2011 13:35,575880,21094,SET/6 RED SPOTTY PAPER PLATES,36,0.85,France
12726,11/11/2011 13:35,575880,22435,SET OF 9 HEART SHAPED BALLOONS,12,1.25,France
12727,11/29/2011 11:46,579345,23084,RABBIT NIGHT LIGHT,24,1.79,France
12727,1/23/2011 15:17,541857,72800C,4 PINK DINNER CANDLE SILVER FLOCK,6,2.55,France
12728,1/11/2011 13:31,540824,22423,REGENCY CAKESTAND 3 TIER,1,12.75,France
12728,1/11/2011 13:31,540824,POST,POSTAGE,2,18,France
12728,3/27/2011 13:07,547863,21746,SMALL RED RETROSPOT WINDMILL,12,1.25,France
12729,8/18/2011 11:40,563662,22138,BAKING SET 9 PIECE RETROSPOT ,3,4.95,France
12731,1/31/2011 9:57,542629,22629,SPACEBOY LUNCH BOX ,24,1.95,France
12731,9/15/2011 10:53,566816,22688,DOORMAT PEACE ON EARTH BLUE,10,7.08,France
12731,3/31/2011 10:27,548409,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,24,2.55,France
12731,1/31/2011 9:57,542629,21915,RED  HARMONICA IN BOX ,36,1.25,France
12731,11/16/2011 11:59,576672,22748,POPPY'S PLAYHOUSE KITCHEN,12,2.1,France
12731,3/31/2011 10:27,548409,21844,RED RETROSPOT MUG,36,2.55,France
12732,6/13/2011 11:33,556526,21243,PINK  POLKADOT PLATE ,8,1.69,France
12738,12/2/2010 18:27,536840,22962,JAM JAR WITH PINK LID,12,0.85,Germany
12739,9/1/2011 17:45,565218,22045,SPACEBOY GIFT WRAP,25,0.42,United Arab Emirates
12740,10/7/2011 10:44,570030,21212,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,France
12740,10/7/2011 10:44,570030,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,France
12743,7/28/2011 16:06,561658,84559B,3D SHEET OF CAT STICKERS,1,0.85,Unspecified
12743,7/28/2011 16:06,561658,23546,WRAP PAISLEY PARK ,25,0.42,Unspecified
12743,7/28/2011 16:06,561658,22580,ADVENT CALENDAR GINGHAM SACK,1,5.95,Unspecified
12743,7/28/2011 16:21,561661,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,8.5,Unspecified
12743,7/28/2011 16:21,561661,21931,JUMBO STORAGE BAG SUKI,1,2.08,Unspecified
12744,7/18/2011 11:55,560360,23174,REGENCY SUGAR BOWL GREEN,12,4.15,Singapore
12744,7/18/2011 11:55,560360,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,48,0.85,Singapore
12744,7/18/2011 11:55,560360,21179,NO JUNK MAIL METAL SIGN,24,0.39,Singapore
12744,7/18/2011 11:55,560360,23341,PINK DINER WALL CLOCK,12,7.65,Singapore
12744,1/25/2011 13:26,542102,21790,VINTAGE SNAP CARDS,72,0.72,Singapore
12744,4/5/2011 10:58,548968,84997B,CHILDRENS CUTLERY RETROSPOT RED ,12,4.15,Singapore
12748,11/8/2011 14:22,575117,22918,HERB MARKER PARSLEY,1,0.65,United Kingdom
12748,9/11/2011 14:15,566281,23356,LOVE HOT WATER BOTTLE,12,5.95,United Kingdom
12748,11/23/2011 13:27,578264,21162,TOXIC AREA  DOOR HANGER ,1,0.39,United Kingdom
12748,8/17/2011 15:06,563576,21679,SKULLS  STICKERS,6,0.85,United Kingdom
12748,9/11/2011 14:15,566281,23267,SET OF 4 SANTA PLACE SETTINGS,12,1.25,United Kingdom
12748,2/17/2011 14:42,544315,21086,SET/6 RED SPOTTY PAPER CUPS,2,0.65,United Kingdom
12748,11/16/2011 16:06,576864,85231B,CINAMMON SET OF 9 T-LIGHTS,2,0.85,United Kingdom
12748,5/11/2011 13:42,552829,21735,TWO DOOR CURIO CABINET,1,6,United Kingdom
12748,11/29/2011 13:06,579430,22632,HAND WARMER RED RETROSPOT,2,2.1,United Kingdom
12748,12/5/2011 11:49,580611,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,0.39,United Kingdom
12748,7/1/2011 12:52,558705,21386,IVORY HANGING DECORATION  EGG,3,0.19,United Kingdom
12748,3/8/2011 12:30,545979,21724,PANDA AND BUNNIES STICKER SHEET,2,0.85,United Kingdom
12748,12/7/2010 14:41,537624,21828,EIGHT PIECE SNAKE  SET,1,1.25,United Kingdom
12748,12/5/2010 16:41,537225,20764,ABSTRACT CIRCLES SKETCHBOOK ,1,3.75,United Kingdom
12748,9/28/2011 15:21,568703,20717,STRAWBERRY SHOPPER BAG,10,1.25,United Kingdom
12748,11/23/2011 11:32,578155,21328,BALLOONS  WRITING SET ,3,1.65,United Kingdom
12748,11/25/2011 13:40,578814,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,0.85,United Kingdom
12748,11/17/2011 14:26,577057,21719,LOVELY BONBON STICKER SHEET,1,0.85,United Kingdom
12748,10/5/2011 12:13,569635,23123,COCKTAIL SWORDS 50 PIECES,1,0.83,United Kingdom
12748,6/21/2011 9:18,557524,22616,PACK OF 12 LONDON TISSUES ,12,0.29,United Kingdom
12748,12/5/2010 13:05,537155,20754,RETROSPOT RED WASHING UP GLOVES,1,2.1,United Kingdom
12748,12/5/2011 11:49,580611,20772,GARDEN PATH JOURNAL,1,2.55,United Kingdom
12748,5/6/2011 19:53,552249,22095,LADS ONLY TISSUE BOX,1,1.25,United Kingdom
12748,12/10/2010 11:33,538207,22906,12 MESSAGE CARDS WITH ENVELOPES,2,1.65,United Kingdom
12748,11/28/2011 15:34,579188,23498,CLASSIC BICYCLE CLIPS ,4,1.45,United Kingdom
12748,12/10/2010 11:33,538207,21174,POTTERING IN THE SHED METAL SIGN,1,1.95,United Kingdom
12748,12/1/2011 12:53,580048,84519B,CARROT CHARLIE+LOLA COASTER SET,1,1.25,United Kingdom
12748,11/7/2011 12:34,574866,21329,DINOSAURS  WRITING SET ,2,1.65,United Kingdom
12748,5/8/2011 15:20,552307,23284,DOORMAT KEEP CALM AND COME IN,1,7.95,United Kingdom
12748,11/23/2011 13:57,578285,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,1.69,United Kingdom
12748,11/25/2011 11:41,578757,20868,SILVER FABRIC MIRROR,1,0.39,United Kingdom
12748,11/7/2011 11:41,574840,22992,REVOLVER WOODEN RULER ,1,1.95,United Kingdom
12748,12/5/2011 11:49,580611,23200,JUMBO BAG PEARS,1,2.08,United Kingdom
12748,11/23/2011 11:22,578153,21507,ELEPHANT BIRTHDAY CARD ,12,0.42,United Kingdom
12748,11/16/2011 16:06,576864,22602,RETROSPOT WOODEN HEART DECORATION,1,0.85,United Kingdom
12748,3/24/2011 13:37,547669,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,3.75,United Kingdom
12748,11/16/2011 16:06,576864,22382,LUNCH BAG SPACEBOY DESIGN ,1,1.65,United Kingdom
12748,3/11/2011 16:50,546412,15056BL,EDWARDIAN PARASOL BLACK,2,5.95,United Kingdom
12748,11/17/2011 14:26,577057,79191B,RETRO PLASTIC POLKA TRAY,1,0.85,United Kingdom
12748,3/25/2011 13:54,547809,22302,COFFEE MUG PEARS  DESIGN,6,2.55,United Kingdom
12748,11/16/2011 15:52,576857,23120,PACK OF 6 SMALL FRUIT STRAWS,1,0.42,United Kingdom
12748,11/25/2011 11:41,578757,22551,PLASTERS IN TIN SPACEBOY,2,1.65,United Kingdom
12748,4/17/2011 12:37,550320,84459A,PINK METAL CHICKEN HEART ,2,1.49,United Kingdom
12748,4/17/2011 12:37,550320,22055,MINI CAKE STAND  HANGING STRAWBERY,3,1.65,United Kingdom
12748,12/10/2010 11:24,538205,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,0.85,United Kingdom
12748,12/5/2010 12:42,537136,21982,PACK OF 12 SUKI TISSUES ,12,0.29,United Kingdom
12748,11/6/2011 16:01,574738,23583,LUNCH BAG PAISLEY PARK  ,3,1.65,United Kingdom
12748,11/23/2011 13:34,578266,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2.08,United Kingdom
12748,11/7/2011 12:34,574866,23263,SET OF 3 WOODEN HEART DECORATIONS,2,1.25,United Kingdom
12748,6/15/2011 13:25,556910,23078,ICE CREAM PEN LIP GLOSS ,24,1.25,United Kingdom
12748,11/10/2011 16:38,575694,21789,KIDS RAIN MAC PINK,1,0.85,United Kingdom
12748,9/11/2011 14:15,566281,22637,PIGGY BANK RETROSPOT ,8,2.55,United Kingdom
12748,11/17/2011 14:26,577057,23344,JUMBO BAG 50'S CHRISTMAS ,1,2.08,United Kingdom
12748,11/29/2011 13:06,579430,22279,POCKET BAG BLUE PAISLEY RED SPOT,1,1.25,United Kingdom
12748,10/26/2011 13:36,572881,72802C,VANILLA SCENT CANDLE JEWELLED BOX,378,0.5,United Kingdom
12748,12/7/2010 14:41,537624,21830,ASSORTED CREEPY CRAWLIES,24,0.42,United Kingdom
12748,11/8/2011 14:22,575117,22100,SKULLS SQUARE TISSUE BOX,1,0.39,United Kingdom
12748,3/11/2011 12:26,546380,21576,LETS GO SHOPPING COTTON TOTE BAG,1,2.25,United Kingdom
12748,11/16/2011 16:08,576865,72122,COFFEE SCENT PILLAR CANDLE,2,0.95,United Kingdom
12748,5/6/2011 19:49,552248,22085,PAPER CHAIN KIT SKULLS ,1,2.95,United Kingdom
12748,11/23/2011 11:32,578155,22940,FELTCRAFT CHRISTMAS FAIRY,1,4.25,United Kingdom
12748,11/16/2011 17:24,576889,23130,MISTLETOE HEART WREATH GREEN,1,4.15,United Kingdom
12748,11/8/2011 14:22,575117,23207,LUNCH BAG ALPHABET DESIGN,1,1.65,United Kingdom
12749,11/17/2011 12:05,577009,23402,HOME SWEET HOME 3 PEG HANGER ,8,3.75,United Kingdom
12750,8/3/2011 9:13,562130,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,11.95,Poland
12750,8/3/2011 9:13,562130,16161U,WRAP SUKI AND FRIENDS,25,0.42,Poland
12752,9/19/2011 13:32,567306,22417,PACK OF 60 SPACEBOY CAKE CASES,24,0.55,Norway
12752,9/19/2011 13:32,567306,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,36,3.39,Norway
12753,12/12/2010 11:44,538397,22718,CARD CAT AND TREE ,72,0.36,Japan
12753,2/9/2011 11:21,543518,85017B,ENVELOPE 50 BLOSSOM IMAGES,48,0.85,Japan
12754,2/4/2011 10:32,543179,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2.95,Japan
12757,10/6/2011 14:50,569866,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,0.85,Portugal
12757,6/7/2011 14:28,555862,20725,LUNCH BAG RED RETROSPOT,10,1.65,Portugal
12758,8/15/2011 10:22,563241,21992,VINTAGE PAISLEY STATIONERY SET,12,1.25,Portugal
12758,3/8/2011 12:05,545937,22995,TRAVEL CARD WALLET SUKI,48,0.42,Portugal
12758,3/8/2011 12:05,545937,22385,JUMBO BAG SPACEBOY DESIGN,10,1.95,Portugal
12762,12/2/2011 10:23,580153,84378,SET OF 3 HEART COOKIE CUTTERS,12,1.45,Portugal
12766,1/9/2011 15:56,540546,22620,4 TRADITIONAL SPINNING TOPS,12,1.25,Portugal
12766,7/13/2011 13:37,559907,20725,LUNCH BAG RED RETROSPOT,20,1.65,Portugal
12766,1/9/2011 15:56,540546,21232,STRAWBERRY CERAMIC TRINKET BOX,12,1.25,Portugal
12766,4/13/2011 13:15,549953,22305,COFFEE MUG PINK PAISLEY DESIGN,12,2.55,Portugal
12766,2/21/2011 11:42,544495,21531,RED RETROSPOT SUGAR JAM BOWL,6,2.55,Portugal
12772,10/11/2011 9:19,570499,23020,GLASS  SONGBIRD STORAGE JAR,1,12.5,Portugal
12779,5/25/2011 12:55,554651,22624,IVORY KITCHEN SCALES,4,8.5,Poland
12779,11/2/2011 11:43,573999,22627,MINT KITCHEN SCALES,2,8.5,Poland
12782,12/5/2011 9:16,580545,23571,TRADITIONAL NAUGHTS & CROSSES,12,1.65,Portugal
12782,3/31/2011 12:36,548470,21914,BLUE HARMONICA IN BOX ,12,1.25,Portugal
12783,10/14/2011 11:42,571188,22922,FRIDGE MAGNETS US DINER ASSORTED,12,0.85,Portugal
12792,3/28/2011 11:36,547897,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,1.25,Portugal
12793,1/9/2011 12:12,540519,POST,POSTAGE,2,28,Portugal
12794,10/17/2011 14:54,571477,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,3.75,Portugal
12802,6/6/2011 9:36,555589,22027,TEA PARTY BIRTHDAY CARD,24,0.42,Netherlands
12816,9/5/2011 12:41,565583,22176,BLUE OWL SOFT TOY,6,2.95,Poland
12822,9/13/2011 13:46,566580,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1.65,United Kingdom
12827,10/26/2011 15:44,572907,23096,PETIT TRAY CHIC,12,1.65,United Kingdom
12836,10/11/2011 15:10,570677,23191,BUNDLE OF 3 RETRO NOTE BOOKS,3,1.65,United Kingdom
12836,2/1/2011 11:20,542806,22788,BROCANTE COAT RACK,2,9.95,United Kingdom
12838,12/1/2010 11:57,536415,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,3,0.42,United Kingdom
12839,7/29/2011 14:55,561806,20723,STRAWBERRY CHARLOTTE BAG,10,0.85,Germany
12839,7/29/2011 14:55,561806,23202,JUMBO BAG VINTAGE LEAF,10,2.08,Germany
12839,10/27/2011 14:13,573078,22197,POPCORN HOLDER,12,0.85,Germany
12839,2/25/2011 10:09,544937,85099F,JUMBO BAG STRAWBERRY,10,1.95,Germany
12839,12/7/2010 15:48,537648,21232,STRAWBERRY CERAMIC TRINKET BOX,24,1.25,Germany
12840,4/27/2011 12:21,551269,22960,JAM MAKING SET WITH JARS,6,4.25,United Kingdom
12840,6/10/2011 10:29,556304,22384,LUNCH BAG PINK POLKADOT,20,1.65,United Kingdom
12840,4/27/2011 12:21,551269,23138,SINGLE WIRE HOOK IVORY HEART,12,1.45,United Kingdom
12841,12/5/2010 12:15,537128,22593,CHRISTMAS GINGHAM STAR,36,0.85,United Kingdom
12841,10/27/2011 12:08,573001,23534,WALL ART STOP FOR TEA ,1,5.95,United Kingdom
12841,3/27/2011 12:54,547862,21447,12 IVORY ROSE PEG PLACE SETTINGS,24,1.25,United Kingdom
12841,10/5/2011 12:14,C569636,22960,JAM MAKING SET WITH JARS,-2,4.25,United Kingdom
12841,3/7/2011 15:02,545874,84228,HEN HOUSE W CHICK STANDING,10,0.42,United Kingdom
12841,12/5/2011 11:13,580600,22059,CERAMIC STRAWBERRY DESIGN MUG,4,0.39,United Kingdom
12841,3/27/2011 12:54,547862,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2,2.1,United Kingdom
12841,10/5/2011 12:27,569641,79321,CHILLI LIGHTS,2,5.75,United Kingdom
12843,5/10/2011 11:04,552554,47566,PARTY BUNTING,1,4.95,United Kingdom
12847,11/17/2011 13:16,577034,20992,JAZZ HEARTS PURSE NOTEBOOK,24,0.39,United Kingdom
12847,11/17/2011 13:16,577034,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,8,0.29,United Kingdom
12854,9/22/2011 12:15,567805,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,0.85,United Kingdom
12856,10/14/2011 12:53,571212,21506,"FANCY FONT BIRTHDAY CARD, ",24,0.42,Germany
12856,12/2/2011 10:52,580162,23263,SET OF 3 WOODEN HEART DECORATIONS,2,1.25,Germany
12856,12/2/2011 10:52,580162,84992,72 SWEETHEART FAIRY CAKE CASES,2,0.55,Germany
12856,12/2/2011 10:52,580162,21328,BALLOONS  WRITING SET ,1,1.65,Germany
12856,10/14/2011 12:53,571212,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,12.75,Germany
12865,8/8/2011 10:11,562602,22961,JAM MAKING SET PRINTED,12,1.45,Austria
