UID,Prod_output_num,click_on_prod,locations,gender,age,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy
422,7,535,Taichung,Male,40,111756.5,4,1,1,8128.32,1
423,4,678,Taipei,Female,35,0,4,1,1,125518.32,0
424,9,596,Taipei,Male,39,0,4,1,1,48963.59,0
425,9,648,Taipei,Male,26,162923.85,4,1,1,98368.24,0
426,10,492,Taichung,Male,39,124576.65,3,1,1,148584.61,0
427,0,702,Taipei,Male,45,80793.58,4,1,0,27474.81,0
428,9,486,Taichung,Female,40,71340.09,4,1,1,76192.21,0
429,1,568,Taichung,Male,40,99282.63,4,0,1,134600.94,1
430,3,619,Taichung,Male,57,137946.39,4,1,0,72467.99,1
431,2,724,Taichung,Male,41,127892.57,3,0,0,199645.45,0
432,0,548,Taichung,Female,33,101084.36,4,1,1,42749.85,0
433,8,545,Taichung,Female,37,114754.08,4,1,1,136050.44,1
434,8,683,Taipei,Male,33,0,4,0,1,73564.44,0
435,3,762,Taipei,Female,51,99286.98,4,0,0,85578.63,0
436,4,627,Taichung,Female,30,79871.02,3,1,1,129826.89,0
437,10,516,Taipei,Male,35,104088.59,3,0,1,119666,0
438,2,800,Taipei,Female,38,168190.33,3,1,1,68052.08,0
439,3,464,Taichung,Female,42,85679.25,4,1,0,164104.74,0
440,3,626,Taipei,Female,35,0,4,0,1,80190.36,0
441,9,790,Taipei,Female,31,0,3,1,1,84126.75,0
442,7,534,Taipei,Female,34,121551.58,3,1,0,70179,0
443,2,745,Taipei,Male,46,122220.19,4,1,0,118024.1,0
444,3,553,Tainan,Male,47,116528.15,4,0,1,145704.19,1
445,1,748,Taipei,Female,26,77780.29,4,0,0,183049.41,0
446,2,722,Taipei,Male,37,0,4,0,1,120906.83,0
447,4,501,Taipei,Male,40,125832.2,4,1,0,100433.83,0
448,6,675,Taipei,Female,38,68065.8,4,0,1,138777,1
449,6,778,Tainan,Female,47,127299.34,3,1,1,124694.99,0
450,7,494,Taichung,Female,38,174937.64,4,1,1,40084.32,0
451,9,850,Taipei,Male,40,0,3,0,0,119232.33,0
452,7,592,Tainan,Male,31,110071.1,4,0,1,43921.36,0
453,3,590,Tainan,Female,44,139432.37,4,1,1,62222.81,0
454,6,758,Taipei,Female,39,127357.76,4,0,0,56577,0
455,5,506,Taipei,Male,36,0,3,1,1,164253.35,0
456,3,733,Taipei,Male,33,0,4,1,0,7666.73,0
457,3,711,Taipei,Male,38,0,3,1,1,68487.51,0
458,1,514,Taichung,Male,43,95556.31,4,0,0,199273.98,1
459,8,637,Tainan,Male,37,0,4,1,0,186062.36,0
460,1,468,Taichung,Male,29,111681.98,3,1,0,195711.16,0
461,3,539,Taipei,Male,39,0,3,1,1,36692.17,0
462,3,509,Tainan,Female,25,108738.71,3,1,1,106920.57,0
463,4,662,Taipei,Female,32,133950.37,4,1,0,48725.68,1
464,4,818,Tainan,Male,26,0,3,1,0,167036.94,0
465,9,608,Taipei,Male,33,89968.69,4,1,1,68777.26,0
466,9,850,Tainan,Female,32,0,3,1,0,18924.92,0
467,5,816,Taichung,Female,38,130878.75,2,1,1,71905.77,1
468,8,536,Taipei,Male,35,0,3,1,1,64833.28,0
469,3,753,Taipei,Male,35,0,3,1,0,184843.77,0
470,10,631,Tainan,Male,27,134169.62,4,1,0,176730.02,0
471,1,703,Taipei,Male,37,149762.08,4,1,1,20629.4,1
472,2,774,Taipei,Male,26,93844.69,4,1,1,28415.36,0
473,8,785,Taipei,Male,28,0,3,1,1,77231.27,0
474,1,571,Taipei,Female,33,0,3,1,1,102750.7,0
475,6,621,Taichung,Male,46,141078.37,4,0,1,34580.8,1
476,1,605,Taichung,Female,31,117992.59,4,1,0,183598.77,0
477,8,611,Taipei,Female,40,100812.33,3,1,1,147358.27,0
478,7,569,Taipei,Male,38,0,4,1,0,108469.2,0
479,4,658,Taipei,Male,29,80262.6,4,1,0,20612.82,0
480,6,788,Tainan,Male,34,156478.62,4,0,0,181196.76,0
481,5,525,Taipei,Female,23,0,3,1,1,160249.1,0
482,8,798,Taipei,Male,37,0,2,0,1,110783.28,0
483,9,486,Taichung,Male,37,115217.99,3,1,1,144995.33,0
484,9,615,Tainan,Male,61,0,3,1,1,150227.85,1
485,0,730,Taipei,Female,35,155470.55,4,1,0,53718.28,0
486,7,641,Taipei,Male,37,0,3,1,1,75248.3,0
487,3,542,Taipei,Male,39,135096.77,4,1,0,14353.43,1
488,2,692,Taipei,Male,30,0,3,0,0,130486.57,0
489,9,714,Taichung,Female,55,180075.22,4,1,0,100127.71,0
490,1,591,Tainan,Male,29,97541.24,4,1,0,196356.17,0
491,2,710,Taipei,Female,41,156067.05,4,1,0,9983.88,0
492,4,639,Taipei,Female,38,81550.94,3,0,0,118974.77,0
493,6,531,Taipei,Female,47,0,4,0,1,194998.34,1
494,2,673,Taipei,Female,38,170061.92,3,0,1,134901.34,1
495,8,765,Taichung,Male,36,92310.54,3,1,0,72924.56,0
496,6,622,Taipei,Female,32,169089.38,3,1,1,101057.95,0
497,5,806,Taipei,Male,40,80613.93,4,1,0,142838.64,0
498,8,757,Taichung,Male,26,121581.56,3,1,0,127059.04,0
499,8,570,Taipei,Female,58,0,4,0,0,116503.92,1
500,4,555,Tainan,Male,32,0,3,1,0,54405.79,0
501,5,692,Taipei,Male,54,0,3,1,0,88721.84,0
502,5,774,Taipei,Male,60,85891.55,4,1,1,74135.48,1
503,9,638,Tainan,Male,44,77637.35,3,1,0,111346.22,0
504,4,543,Tainan,Female,41,0,4,0,1,194902.16,0
505,5,584,Taipei,Male,31,0,3,1,1,31474.27,0
506,7,691,Taichung,Male,30,116927.89,4,1,1,21198.39,0
507,6,684,Taichung,Female,40,137326.65,4,1,1,186976.6,0
508,5,733,Taipei,Male,22,0,3,1,0,117202.19,0
509,2,599,Tainan,Female,37,0,3,1,0,143739.29,0
510,10,524,Taichung,Female,31,67238.98,3,1,0,161811.23,0
511,6,632,Taichung,Female,38,86569.76,3,1,1,98090.91,0
512,5,735,Tainan,Male,34,0,3,0,1,71095.41,0
513,6,734,Taipei,Male,34,133598.4,4,1,0,13107.24,0
514,3,605,Taipei,Female,51,136188.78,4,1,0,67110.59,1
515,9,793,Tainan,Male,38,0,3,1,1,88225.02,0
516,10,468,Taipei,Female,56,0,2,0,0,62256.87,1
517,7,779,Taichung,Male,37,120092.52,3,1,1,135925.72,0
518,4,698,Taipei,Male,48,101238.24,3,0,0,177815.87,1
519,6,707,Taipei,Male,58,89685.92,4,0,0,126471.13,0
520,1,850,Taipei,Female,35,211774.31,4,1,1,188574.12,1
521,7,850,Taipei,Male,56,131317.48,4,1,0,119175.45,0
522,5,527,Tainan,Male,37,93722.73,3,1,0,139093.73,0
523,8,696,Taichung,Male,32,101160.99,4,1,0,115916.55,0
524,3,661,Taipei,Male,48,120320.54,4,0,1,96463.25,0
525,2,776,Taipei,Female,31,0,3,1,0,112349.51,0
526,2,701,Taipei,Male,43,0,3,1,0,165303.79,0
527,8,610,Taipei,Male,26,0,3,1,1,166031.08,0
528,3,572,Taichung,Female,48,152827.99,4,1,1,38411.79,1
529,1,673,Taipei,Male,30,64097.75,4,1,0,77783.35,0
530,2,519,Tainan,Female,57,119035.35,3,1,0,29871.79,0
531,4,702,Tainan,Female,26,135219.57,4,0,0,59747.63,0
532,6,729,Taipei,Male,32,93694.42,4,1,0,79919.13,0
533,10,543,Tainan,Male,35,59408.63,4,1,1,76773.53,0
534,7,550,Taipei,Female,40,114354.95,4,1,1,54018.93,0
535,1,608,Taipei,Male,59,0,4,1,1,70649.64,1
536,10,639,Taichung,Male,35,128173.9,3,1,1,59093.39,0
537,9,686,Tainan,Male,34,0,3,1,1,127569.8,0
538,5,564,Taichung,Female,62,114931.35,2,0,0,18260.98,1
539,1,745,Taichung,Female,28,111071.36,4,1,1,73275.96,1
540,8,833,Taipei,Male,37,151226.18,3,1,0,136129.49,0
541,9,622,Taipei,Male,26,0,3,1,0,153237.59,0
542,4,597,Taipei,Female,42,64740.12,4,1,0,106841.12,0
543,0,721,Tainan,Male,51,169312.13,4,1,1,109078.35,1
544,7,504,Taipei,Female,49,0,2,0,0,87822.14,1
545,2,842,Tainan,Female,44,112652.08,3,1,1,126644.98,0
546,0,587,Taipei,Male,38,0,3,1,1,47414.15,0
547,7,479,Taichung,Female,30,143964.36,3,1,1,41879.99,0
548,7,508,Taipei,Male,49,122451.46,3,1,0,75808.1,0
549,1,749,Taipei,Male,24,0,2,1,0,47911.03,0
550,3,721,Taichung,Female,36,65253.07,3,1,1,28737.78,0
551,6,674,Taichung,Male,47,106901.94,4,1,0,2079.2,1
552,10,685,Tainan,Female,25,128509.63,4,1,1,121562.33,0
553,7,417,Taipei,Male,34,0,3,1,1,55003.79,0
554,3,574,Taichung,Male,33,129834.67,4,1,1,193131.42,0
555,3,590,Tainan,Female,51,154962.99,2,0,0,191932.27,1
556,5,587,Taichung,Male,40,138241.9,3,1,1,159418.1,0
557,3,598,Taichung,Male,41,91536.93,4,1,1,191468.78,1
558,3,741,Tainan,Male,53,0,3,1,0,38913.68,0
559,5,850,Tainan,Female,70,0,4,1,0,705.18,0
560,7,584,Taichung,Female,29,105204.01,4,0,0,138490.03,0
561,1,650,Tainan,Male,61,152968.73,4,0,0,82970.69,0
562,8,607,Tainan,Male,36,158261.68,4,1,0,76744.72,0
563,1,509,Taipei,Female,46,0,4,1,1,71244.59,1
564,6,689,Tainan,Female,38,121021.05,4,1,0,12182.15,0
565,4,543,Taipei,Male,36,0,3,1,0,141210.5,0
566,2,438,Tainan,Female,54,0,4,0,1,191763.07,1
567,1,687,Tainan,Female,63,137715.66,4,1,0,37938.74,0
568,5,737,Taichung,Male,31,121192.22,3,1,0,74890.58,0
569,7,761,Taipei,Male,31,0,2,1,0,166698.18,0
570,1,601,Taipei,Male,44,100486.18,3,1,0,62678.53,0
571,1,651,Taipei,Male,45,0,4,1,1,67740.08,1
572,9,745,Taipei,Male,35,92566.53,3,1,1,161519.77,0
573,10,648,Tainan,Female,49,0,3,1,0,159835.78,1
574,3,848,Tainan,Male,40,110929.96,4,1,0,30876.84,0
575,8,546,Taipei,Female,27,0,3,1,0,14858.1,0
576,3,439,Tainan,Female,32,138901.61,4,1,1,75685.97,0
577,4,755,Taipei,Male,30,123217.66,3,0,0,144183.1,0
578,6,593,Taipei,Female,41,0,4,1,1,65170.66,0
579,2,701,Taipei,Male,39,0,3,1,0,82526.92,0
580,8,701,Tainan,Male,36,0,3,1,1,169161.46,0
581,2,607,Tainan,Female,33,108431.87,3,0,0,109291.39,1
582,3,586,Tainan,Female,57,0,3,0,0,6057.81,0
583,9,547,Taichung,Female,30,72392.41,4,1,1,77077.14,0
584,1,647,Taichung,Female,51,119741.77,3,0,1,54954.51,1
585,2,760,Taipei,Female,51,100946.71,4,0,1,179614.8,1
586,9,621,Tainan,Male,53,170491.84,4,1,1,35588.07,1
587,5,725,Taipei,Male,44,0,4,1,0,117356.14,0
588,1,526,Taipei,Male,36,0,4,1,1,160696.72,0
589,6,519,Tainan,Female,47,157296.02,3,0,1,147278.43,1
590,7,713,Taichung,Female,38,144606.22,4,1,0,56594.36,1
591,8,700,Taipei,Male,38,134811.3,4,1,1,1299.75,0
592,9,666,Taipei,Female,34,115897.12,4,1,0,25095.03,0
593,4,630,Tainan,Male,32,82034,4,0,1,146326.45,0
594,4,779,Tainan,Female,26,174318.13,3,0,0,38296.21,0
595,2,611,Taichung,Female,41,114206.84,4,1,1,164061.6,0
596,9,685,Tainan,Male,43,0,3,1,1,107811.28,0
597,9,646,Taichung,Male,39,111574.41,4,1,0,30838.51,0
598,5,683,Taichung,Female,57,162448.69,4,0,1,9221.78,1
599,4,484,Taichung,Female,34,148249.54,4,0,0,33738.27,0
600,8,601,Taipei,Female,43,0,2,0,0,110916.15,1
601,7,762,Tainan,Female,26,123709.46,3,1,0,169654.57,0
602,9,687,Taipei,Female,72,0,4,0,0,69829.4,0
603,5,566,Taipei,Male,30,0,4,1,1,54926.51,1
604,10,702,Taipei,Male,37,150525.8,4,1,0,94728.49,0
605,9,601,Taipei,Male,29,0,4,1,0,80393.27,0
606,4,699,Taipei,Male,53,0,3,0,0,111307.98,0
607,10,584,Taipei,Male,28,0,3,1,1,19834.32,0
608,5,699,Taipei,Male,35,0,3,1,0,78397.24,0
609,2,698,Taichung,Female,51,111018.98,4,1,1,86410.28,0
610,10,495,Taipei,Male,30,129755.99,4,0,1,172749.65,0
611,6,650,Taipei,Female,27,0,3,1,1,1002.39,0
612,2,605,Taipei,Female,64,129555.7,4,1,0,13601.79,0
613,1,667,Tainan,Male,38,87202.38,4,1,0,77866.91,0
614,8,688,Taichung,Male,26,146133.39,4,1,0,175296.76,0
615,0,727,Tainan,Female,31,0,4,1,1,121751.04,1
616,6,754,Tainan,Male,39,170184.99,3,1,1,89593.26,0
617,8,612,Taichung,Female,62,140745.33,4,1,1,193437.89,1
618,7,546,Tainan,Male,42,139070.51,4,1,0,86945,0
619,8,673,Tainan,Female,37,0,3,1,0,183318.79,0
620,9,593,Taipei,Male,35,114193.24,4,1,1,71154.1,0
621,10,656,Tainan,Female,40,167878.5,4,0,0,151887.16,0
622,5,535,Taichung,Female,53,141616.55,3,1,0,75888.65,0
623,3,678,Taichung,Male,36,145747.67,3,0,0,89566.74,0
624,2,477,Tainan,Female,48,129120.64,4,0,0,26475.79,0
625,7,850,Tainan,Male,35,110349.82,4,0,1,126355.8,0
626,1,427,Taipei,Male,29,141325.56,4,1,0,93839.3,0
627,2,752,Taipei,Male,49,78653.84,4,1,1,7698.6,0
628,1,649,Taipei,Male,47,0,3,1,0,145593.85,0
629,3,799,Tainan,Female,28,142253.65,4,1,1,45042.56,0
630,1,589,Taipei,Female,61,0,4,1,1,61108.56,1
631,6,583,Taichung,Female,54,115988.86,4,1,1,57553.98,1
632,10,839,Tainan,Female,33,75592.43,4,1,1,62674.42,0
633,3,540,Taichung,Male,44,164113.04,3,1,0,12120.79,0
634,6,850,Taipei,Male,31,67996.23,3,0,1,50129.87,1
635,5,696,Tainan,Female,51,0,3,1,1,55022.43,0
636,1,660,Tainan,Female,33,0,3,0,1,117834.91,0
637,1,682,Taipei,Male,48,138778.15,4,0,0,168840.23,0
638,10,744,Taipei,Female,43,147832.15,4,0,0,24234.11,0
639,4,785,Taipei,Female,36,135438.4,4,0,1,190627.01,0
640,5,752,Tainan,Male,48,116060.08,4,1,1,156618.38,1
641,5,706,Taipei,Female,29,112564.62,4,1,1,42334.38,0
642,1,583,Taipei,Female,27,125406.58,4,1,0,110784.42,0
643,5,660,Taichung,Female,39,135134.99,4,1,1,173683,1
644,9,819,Taipei,Female,39,133102.92,4,1,1,27046.46,1
645,8,673,Taipei,Female,34,42157.08,4,1,1,20598.59,1
646,3,752,Taipei,Female,30,0,3,1,0,104991.28,0
647,7,578,Taipei,Male,38,82259.29,4,1,1,8996.97,0
648,4,438,Taipei,Female,36,0,3,1,1,64420.5,0
649,6,652,Taipei,Male,38,0,3,1,0,145700.22,0
650,4,629,Taipei,Female,49,0,3,1,0,196335.48,0
651,7,720,Taipei,Male,52,0,4,1,0,14781.12,0
652,3,668,Taipei,Male,42,150461.07,4,1,1,108139.23,0
653,4,459,Taichung,Male,48,133994.52,4,1,0,19287.06,1
654,8,729,Tainan,Male,31,164870.81,3,1,0,9567.39,0
655,8,498,Taichung,Male,25,121702.73,4,1,0,132210.49,0
656,6,549,Tainan,Male,25,193858.2,4,0,0,21600.11,0
657,1,601,Taichung,Female,54,131039.97,3,1,0,199661.5,0
658,9,544,Taipei,Male,64,113829.45,4,1,0,124341.49,0
659,6,751,Taipei,Female,30,0,3,1,1,15766.1,0
660,3,632,Taichung,Female,41,81877.38,4,1,0,33642.21,0
661,8,694,Tainan,Male,57,116326.07,4,1,0,117704.65,0
662,2,678,Taipei,Male,31,0,3,1,0,58803.28,0
663,4,695,Taipei,Male,46,0,3,1,0,137537.22,0
664,1,661,Taipei,Female,41,0,3,0,0,131300.68,0
665,9,661,Taipei,Male,33,0,3,1,0,84174.81,0
666,3,559,Taipei,Female,31,127070.73,4,0,0,160941.78,0
667,3,503,Taipei,Male,29,0,3,1,0,143954.99,0
668,3,695,Tainan,Male,46,122549.64,4,1,0,56297.85,0
669,5,640,Taipei,Female,42,176099.13,4,1,0,8404.73,0
670,3,624,Taichung,Female,48,122388.38,3,0,1,30020.09,0
671,9,667,Taipei,Male,42,0,3,0,0,58137.42,0
672,0,642,Taipei,Male,26,0,4,0,1,47472.68,0
673,6,640,Tainan,Female,32,118879.35,3,1,0,19131.71,0
674,5,529,Tainan,Male,35,0,3,1,0,187288.5,0
675,5,563,Taipei,Female,39,0,3,1,0,17603.81,0
676,4,593,Tainan,Female,38,88736.44,3,1,1,67020.03,0
677,7,739,Taichung,Male,45,102703.62,4,0,0,147802.94,1
678,1,788,Tainan,Female,70,0,3,1,0,41610.62,0
679,3,684,Tainan,Female,38,0,3,1,1,44255.65,0
680,5,482,Taipei,Male,55,97318.25,4,0,0,78416.14,0
681,5,591,Tainan,Male,58,128468.69,4,0,0,137254.55,0
682,4,651,Taichung,Female,41,133432.59,4,0,0,151303.48,0
683,8,749,Taichung,Female,40,141782.57,3,0,1,86333.63,0
684,9,583,Taipei,Male,24,135125.28,4,0,1,89801.9,0
685,2,661,Tainan,Male,42,178820.91,4,0,1,29358.57,1
686,2,715,Taipei,Female,31,112212.14,3,1,0,181600.72,0
687,5,769,Taichung,Female,45,126674.81,4,1,1,124118.71,1
688,7,625,Taipei,Female,51,136294.97,4,1,1,38867.46,1
689,5,641,Taipei,Female,36,66392.64,4,1,1,31106.67,0
690,1,716,Taichung,Male,27,122552.34,3,1,1,67611.36,0
691,1,767,Taipei,Male,43,76408.85,3,1,1,77837.63,0
692,8,745,Taichung,Male,36,145071.24,4,0,1,6078.46,0
693,6,589,Taipei,Male,34,0,3,1,0,177896.92,0
694,2,796,Taipei,Female,45,109730.22,4,1,0,123882.73,0
695,6,664,Taipei,Male,57,0,3,1,0,15304.08,0
696,1,445,Tainan,Male,62,64119.38,4,1,0,76569.64,1
697,1,543,Taichung,Female,57,106138.33,3,1,0,120657.32,1
698,2,746,Tainan,Male,36,0,3,1,0,16436.56,0
699,0,742,Taichung,Male,33,181656.51,4,1,0,107667.91,0
700,5,750,Taipei,Female,32,0,3,1,1,95611.47,0
701,7,669,Taipei,Male,30,95128.86,4,0,1,19799.26,0
702,2,594,Tainan,Female,49,126615.94,3,0,0,123214.74,0
703,1,574,Tainan,Male,36,0,3,0,0,71709.12,0
704,2,659,Taichung,Male,36,76190.48,3,1,0,149066.14,0
705,5,750,Taichung,Male,40,168286.81,2,1,1,20451.99,1
706,4,626,Taichung,Male,35,88109.81,4,1,0,32825.5,0
707,4,620,Taipei,Male,42,0,3,1,1,6232.31,0
708,8,580,Taipei,Female,35,0,3,0,0,10357.03,0
709,3,686,Taipei,Female,34,123971.51,3,1,1,147794.63,0
710,0,540,Taipei,Male,48,148116.48,4,0,1,116973.48,0
711,6,634,Taichung,Male,35,116269.01,4,1,1,129964.94,0
712,1,632,Tainan,Male,38,120599.21,4,1,1,92816.86,0
713,3,501,Taipei,Female,41,144260.5,4,1,1,172114.67,0
714,3,650,Tainan,Female,25,86605.5,2,1,1,16649.31,1
715,9,786,Taipei,Male,34,0,3,1,1,144517.19,0
716,4,554,Taichung,Female,37,58629.97,4,0,1,182038.6,0
717,5,701,Tainan,Female,42,0,3,0,1,24210.56,0
718,10,474,Taipei,Male,45,0,3,0,1,172175.9,0
719,5,621,Taipei,Female,43,0,4,1,0,47578.45,0
720,2,672,Tainan,Female,56,209767.31,3,1,0,150694.42,1
721,6,459,Tainan,Female,42,129634.25,3,1,0,177683.02,1
722,1,669,Taipei,Male,23,0,3,0,1,66088.83,0
723,2,776,Taipei,Female,38,169824.46,4,1,1,169291.7,0
724,3,694,Taipei,Male,36,97530.25,4,1,0,117140.41,0
725,10,787,Taipei,Female,42,145988.65,3,1,0,79510.37,0
726,9,580,Taipei,Male,37,0,3,0,0,77108.66,0
727,7,711,Taipei,Female,25,0,2,1,0,9679.28,0
728,5,673,Taipei,Female,40,137494.28,4,1,1,81753.92,0
729,1,499,Taipei,Female,57,0,4,0,1,131372.38,1
730,6,591,Taipei,Male,24,147360,4,1,0,25310.82,0
731,10,769,Taipei,Female,25,0,3,0,1,187925.75,0
732,3,657,Tainan,Male,31,125167.02,4,0,1,98820.39,0
733,9,738,Taichung,Male,43,121152.05,3,1,1,64166.7,1
734,7,545,Taichung,Female,60,128981.07,4,0,0,176924.21,1
735,6,497,Taipei,Male,47,0,4,1,0,90055.08,0
736,6,816,Tainan,Male,67,151858.98,4,1,0,72814.31,0
737,2,525,Taipei,Male,36,114628.4,4,0,0,168290.06,0
738,6,725,Taipei,Male,46,0,3,1,1,161767.38,0
739,8,692,Taipei,Female,28,95059.02,3,1,1,44420.18,0
740,7,618,Taipei,Female,24,128736.39,4,0,0,37147.61,0
741,8,546,Taipei,Male,24,156325.38,4,1,0,125381.02,0
742,7,635,Taipei,Male,29,105405.97,4,1,0,149853.89,0
743,2,611,Taipei,Female,49,88915.37,2,0,1,161435.02,1
744,8,650,Taipei,Male,60,0,3,1,0,102925.76,0
745,5,606,Taipei,Male,40,0,3,1,0,70899.27,0
746,2,844,Taipei,Male,18,160980.03,4,0,1,145936.28,0
747,5,450,Tainan,Female,46,177619.71,4,1,1,54227.06,0
748,2,727,Tainan,Male,38,62276.99,4,1,0,59280.79,0
749,4,460,Taichung,Male,46,127559.97,3,1,0,126952.5,0
750,0,649,Taipei,Male,41,0,3,0,0,130567.02,0
751,9,758,Taichung,Female,47,95523.16,4,1,1,73294.48,0
752,7,490,Taipei,Female,35,107749.03,4,1,0,3937.37,0
753,2,815,Taichung,Male,37,110777.26,3,1,1,2383.59,0
754,5,838,Tainan,Female,39,166733.92,3,1,1,14279.44,0
755,9,803,Taipei,Male,31,157120.86,3,1,1,141300.53,0
756,2,664,Taichung,Female,36,127160.78,3,1,1,78140.75,0
757,2,736,Tainan,Female,28,0,3,1,0,117431.1,0
758,9,633,Taipei,Female,37,156091.97,4,1,1,72008.61,0
759,5,664,Taipei,Male,58,98668.18,4,1,0,60887.58,0
760,5,600,Taipei,Female,43,134022.06,4,1,1,194764.83,0
761,5,693,Taipei,Female,35,124151.09,4,1,1,88705.14,1
762,6,663,Taichung,Female,36,77253.5,4,0,1,35817.97,1
763,1,742,Taichung,Female,21,114292.48,4,1,1,31520.4,0
764,2,710,Taichung,Male,43,140080.32,2,1,0,157908.19,1
765,2,710,Tainan,Female,27,135277.96,4,1,1,142200.15,0
766,2,700,Taipei,Female,82,0,3,0,0,182055.36,0
767,9,720,Taichung,Male,60,115920.62,3,0,1,157552.08,1
768,2,684,Tainan,Male,41,119782.72,3,0,1,120284.67,0
769,1,531,Taipei,Female,63,114715.71,4,0,0,24506.95,1
770,2,742,Taichung,Female,36,129748.54,3,0,1,47271.61,1
771,4,717,Taipei,Male,31,129722.57,4,0,1,41176.6,0
772,2,589,Taipei,Male,32,0,3,0,0,9468.64,0
773,3,767,Taipei,Male,36,139180.2,4,0,1,123880.19,0
774,6,636,Taichung,Male,49,113599.74,3,1,1,158887.09,1
775,7,648,Taipei,Male,33,134944,4,1,0,117036.38,0
776,7,622,Taichung,Female,58,116922.25,4,1,1,120415.61,1
777,9,692,Tainan,Male,28,118945.09,4,0,1,16064.25,1
778,8,754,Taipei,Male,28,0,3,1,0,52615.62,0
779,8,679,Tainan,Female,35,119182.73,4,0,1,121210.09,0
780,8,639,Taipei,Male,27,0,3,1,1,192247.35,0
781,1,774,Taipei,Female,28,71264.02,3,0,0,68759.57,0
782,2,517,Taipei,Male,41,0,3,0,0,75937.47,0
783,8,571,Taipei,Female,35,0,3,0,1,84569.13,0
784,7,747,Taichung,Male,58,116313.57,4,1,0,190696.35,1
785,5,792,Tainan,Male,36,92140.15,4,0,0,67468.67,0
786,1,688,Taipei,Male,26,0,3,1,0,104435.94,0
787,2,714,Taichung,Male,42,177640.09,4,0,0,47166.55,0
788,0,562,Tainan,Female,35,0,3,1,1,119899.52,0
789,8,704,Tainan,Male,48,167997.6,4,1,0,173498.45,0
790,2,698,Taipei,Male,36,82275.35,3,1,0,93249.26,0
791,3,611,Taipei,Male,49,0,3,1,0,142917.54,0
792,6,850,Taichung,Female,48,111962.99,4,1,1,111755.8,0
793,1,743,Taichung,Female,34,131736.88,4,1,0,108543.21,0
794,1,654,Taipei,Male,29,0,4,1,1,180345.44,0
795,8,761,Taichung,Male,36,108239.11,3,0,1,99444.02,0
796,9,702,Taipei,Female,46,98444.19,4,0,0,109563.28,0
797,3,488,Taichung,Male,32,114540.38,4,1,1,92568.07,0
798,6,683,Taipei,Female,35,187530.66,3,1,0,37976.36,0
799,9,601,Taichung,Female,42,133636.16,4,0,0,103315.74,0
800,7,605,Taipei,Male,52,0,3,1,0,173952.5,0
801,0,671,Taichung,Female,44,84745.03,3,0,0,34673.98,0
802,7,614,Taichung,Female,31,120599.38,3,1,0,46163.44,0
803,9,511,Tainan,Female,29,0,3,0,0,140676.98,0
804,4,850,Taipei,Male,39,127771.35,3,0,0,151738.54,0
805,9,790,Tainan,Female,46,0,4,0,1,14679.81,1
806,0,793,Taipei,Female,33,0,4,0,1,175544.02,0
807,5,628,Taipei,Male,69,0,3,1,0,181964.6,0
808,10,598,Taichung,Male,53,167772.96,4,1,0,136886.86,0
809,6,657,Taipei,Female,37,95845.6,4,1,1,122218.23,0
810,10,618,Taipei,Female,35,0,3,1,1,180439.75,0
811,7,681,Tainan,Male,65,134714.7,3,0,0,190419.81,0
812,3,516,Tainan,Female,33,0,3,1,0,58685.59,0
813,8,421,Taichung,Male,28,122384.22,2,1,0,89017.38,1
814,2,700,Taipei,Female,26,0,3,0,1,50051.42,0
815,5,745,Taipei,Male,25,157993.15,3,1,1,146041.45,0
816,8,696,Taipei,Male,29,0,3,1,1,191166.09,0
817,2,580,Taichung,Female,42,123331.36,4,0,1,103516.08,1
818,9,497,Tainan,Male,27,75263.16,4,1,0,164825.04,0
819,6,720,Taipei,Female,43,137824.03,3,1,1,172557.77,0
820,4,659,Taichung,Male,36,132578.92,3,1,1,84320.94,0
821,5,841,Taipei,Female,36,156021.31,4,0,1,122662.98,0
822,8,642,Tainan,Male,34,0,4,1,1,72085.1,0
823,9,732,Tainan,Female,69,137453.43,4,0,0,110932.24,1
824,4,600,Tainan,Male,36,0,3,1,1,143635.36,0
825,8,464,Taichung,Male,33,164284.72,3,1,0,3710.34,0
826,5,680,Taipei,Female,47,0,3,1,0,179843.33,0
827,1,758,Tainan,Male,56,0,3,1,0,10643.38,0
828,2,630,Taichung,Female,31,112373.49,3,1,0,131167.98,0
829,10,577,Taipei,Female,39,0,3,1,1,10553.31,0
830,6,684,Taipei,Female,34,0,3,1,0,130928.22,0
831,5,708,Tainan,Female,41,0,4,0,0,157003.99,0
832,1,732,Taichung,Female,29,154333.82,4,1,0,138527.56,0
833,3,634,Taichung,Male,37,111432.77,3,1,0,167032.49,0
834,6,633,Taipei,Female,30,0,3,0,1,41642.29,0
835,2,559,Taipei,Male,34,137390.11,3,1,1,9677,0
836,3,694,Tainan,Female,37,0,3,1,0,147012.22,0
837,5,686,Taichung,Female,56,111642.08,4,1,0,80553.87,0
838,3,553,Tainan,Female,48,0,4,0,0,30730.95,1
839,4,507,Taipei,Male,36,83543.37,4,0,1,140134.43,0
840,6,732,Taichung,Male,50,145338.76,4,0,1,91936.1,1
841,1,818,Taipei,Female,31,186796.37,4,0,1,178252.63,0
842,8,660,Taichung,Male,35,58641.43,4,0,0,198674.08,0
843,5,773,Tainan,Female,41,0,4,1,1,28266.9,1
844,3,640,Taipei,Male,44,137148.68,4,1,1,92381.01,0
