sno,sna,sarea,mday,ar,sareaen,snaen,aren,act,srcUpdateTime,updateTime,infoTime,infoDate,total,available_rent_bikes,latitude,longitude,available_return_bikes
500101135,YouBike2.0_????剜???2?賹??,?剜???,2024/12/10 12:23,?賤??????43????,Daan Dist.,YouBike2.0_MRT Da?謏彫 Sta (Exit 2),No. 143??Sec. 3??Xinyi Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,22,3,25.03358,121.54141,19
500101136,YouBike2.0_?賤????????賤????),?剜???,2024/12/10 12:24,?賤???????4????,Daan Dist.,YouBike2.0_Sec. 4??Xinyi Rd & Da?謏彫 Rd Intersection (Xinwei Building),No. 74??Sec. 4??Xinyi Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,18,1,25.03317,121.54639,17
500101137,YouBike2.0_璅湛????赯??剜???,2024/12/10 12:24,?銵??謅???曇???銵??謅????36????Daan Dist.,YouBike2.0_Long Men Plaza,Sec. 1??Dunhua S. Rd & Ln. 236??Sec. 1??Dunhua S. Rd Intersection.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,70,43,25.04092,121.54825,26,,
500101138,YouBike2.0_?撮??堆?????剜???,2024/12/10 12:24,?撮?????58?賹?,Daan Dist.,YouBike2.0_Sec. 4??Ren'ai Rd & Sec. 1??Anhe Rd Intersection,No. 74??Sec. 4??Ren'ai Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,33,3,25.03754,121.55285,30,
500101139,YouBike2.0_?賤???銵?????剜???,2024/12/10 12:22,?賤???????55?賹?,Daan Dist.,YouBike2.0_Sec. 4??Xinyi Rd & Sec. 1??Dunhua S. Rd Intersection,No. 155??Sec. 4??Xinyi Rd,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,52,20,25.03333,121.54977,32,
500101140,YouBike2.0_?撮????,?剜???,2024/12/10 12:09,?堆?????5????豰?,Daan Dist.,YouBike2.0_Ren Ai Junior High School,No. 75??Sec. 1??Anhe Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:09,2024/12/10,25,16,25.03706,121.55166,9
500101141,YouBike2.0_????賤??????2?賹??,?剜???,2024/12/10 12:24,?賤???????88?賹?,Daan Dist.,YouBike2.0_MRT Xinyi Anhe Sta (Exit 2),No. 188??Sec. 4??Xinyi Rd,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,24,6,25.03304,121.55171,18
500101142,YouBike2.0_?????赯??剜???,2024/12/10 12:18,?????剜?????70??Daan Dist.,YouBike2.0_Bade Traditional Market,No. 170??Sec. 3??Civic Blvd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,30,17,25.04463,121.53665,12,,
500101143,YouBike2.0_??????,?剜???,2024/12/10 12:19,?????剜?????06?賹迤??Daan Dist.,YouBike2.0_Changlong Park,No. 206??Sec. 3??Civic Blvd. (West),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:19,2024/12/10,16,7,25.04448,121.53946,9,
500101144,YouBike2.0_????剜????????2?賹??,?剜???,2024/12/10 12:22,????剜????????2?賹???潸號蹓?Daan Dist.,YouBike2.0_MRT Daan Park Sta. (Exit 2),MRT Daan Park Sta. (Exit 2) (West),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,69,3,25.03332,121.53435,66,
500101145,YouBike2.0_?賤?????蛔????剜???,2024/12/10 12:20,?賤???????53??Daan Dist.,YouBike2.0_Sec. 4??inyi Rd & Yanji St Intersection,No. 353??Sec. 4??Xinyi Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,15,3,25.03318,121.55725,11,,
500101146,YouBike2.0_??Ｙ????(?????謅?456??,?剜???,2024/12/10 12:16,?勗????49??Daan Dist.,YouBike2.0_Guangxin Park (Ln. 456??Guangfu S. Rd),No. 249??Yanji St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,25,2,25.03513,121.5561,23,
500101147,YouBike2.0_???????謚???2?賹????????剜???,2024/12/10 12:24,?????謅?290????Daan Dist.,YouBike2.0_Qiao An Dixia Parking (Exit 2) (Southeast),No. 5??Ln. 290??Guangfu S. Rd,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,20,12,25.0391,121.5569,8,,
500101148,YouBike2.0_?梁???謅????79?????剜???,2024/12/10 12:24,?梁???謅????75??Daan Dist.,YouBike2.0_Ln. 279??Sec. 1??Jianguo S. Rd Intersection,No. 275??Sec. 1??Jianguo S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,32,6,25.03635,121.53833,26,,
500101149,YouBike2.0_????察???????6?賹??,?剜???,2024/12/10 12:12,????謅????01??Daan Dist.,YouBike2.0_MRT Zhongxiao Xinsheng Sta. (Exit 6),No. 101??Sec. 1??Xinsheng S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:12,2024/12/10,15,1,25.04091,121.53295,14,
500101150,YouBike2.0_????察???????4?賹??,?剜???,2024/12/10 12:24,?察????????謅?,Daan Dist.,YouBike2.0_MRT Zhongxiao Xinsheng Sta. (Exit 4),Zhongxiao & Xinsheng S. Rd Intersection. (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,34,2,25.04239,121.53324,32
500101151,YouBike2.0_?剜??朱璆??剜???,2024/12/10 12:15,?箸??謅??哨??2????,Daan Dist.,YouBike2.0_Daan Vocational High School,No. 52??Sec. 2??Fuxing S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:15,2024/12/10,23,2,25.03126,121.54339,21,
500101152,YouBike2.0_????察???????3?賹??,?剜???,2024/12/10 12:15,?察???璇舀?????0????Daan Dist.,YouBike2.0_MRT Zhongxiao Xinsheng Sta. (Exit 3),Sec. 3??Zhongxiao E. Rd & Ln. 10??Sec. 3??Zhongxiao E. Rd Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:15,2024/12/10,23,1,25.04189,121.53376,22,
500101153,YouBike2.0_?蹎???,?剜???,2024/12/10 12:19,?察???璇舀??謜49?????剜????Daan Dist.,YouBike2.0_Liugong Park,Aly. 4??Ln. 49??Sec. 4??Zhongxiao E. Rd./Da'an Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:19,2024/12/10,20,10,25.04201,121.54612,10,
500101154,YouBike2.0_?銵?????????剜???,2024/12/10 12:14,?銵??謅?1??58????,Daan Dist.,YouBike2.0_Dunhua S. Rd. & Civic Blvd. Intersection,No. 158??Sec. 1??Dunhua S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:14,2024/12/10,23,1,25.04405,121.5486,22,
500101155,YouBike2.0_????剜????????5?賹??,?剜???,2024/12/10 12:24,????剜????????5?賹?????,Daan Dist.,YouBike2.0_MRT Daan Park Sta. (Exit 5),MRT Daan Park Sta. (Exit 5) (East),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,15,4,25.03336,121.5364,11
500101156,YouBike2.0_?賤??蝞?????剜???,2024/12/10 12:21,?梁???謅??哨???函??Ｘ璆??斗??甇?謅?,Daan Dist.,YouBike2.0_Xinyi Rd. & Jianguo Rd. Intersection,Sec. 2??Jianguo S Rd. & Sec. 3??Xinyi Rd. Intersection (Southwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,52,3,25.0328,121.53746,49,
500101157,YouBike2.0_?璇????,?剜???,2024/12/10 12:18,?璇???4???蹓鳴?????,Daan Dist.,YouBike2.0_Dongfeng Park,No. 24??Dongfeng St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,19,2,25.03569,121.5451,17
500101158,YouBike2.0_?箇?????(?謜???6??,?剜???,2024/12/10 12:07,?謜???6???賹???Daan Dist.,YouBike2.0_Dean Park,No. 6??Ln. 66??Siwei Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:07,2024/12/10,14,0,25.03473,121.54767,14,
500101159,YouBike2.0_????察???箸???5?賹??,?剜???,2024/12/10 12:24,?箸??謅????35????Daan Dist.,YouBike2.0_MRT Zhongxiao Fuxing Sta (Exit 5),No. 3??Ln. 135??Sec. 1??Fuxing S. Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,30,4,25.04253,121.54407,26,
500101160,YouBike2.0_????察???銵???2?賹??,?剜???,2024/12/10 12:15,?察???璇舀??謜221??Daan Dist.,YouBike2.0_MRT Zhongxiao Dunhua Sta. (Exit 2),No. 221??Sec. 4??Zhongxiao E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:15,2024/12/10,17,16,25.04153,121.5524,0,
500101161,YouBike2.0_????察???銵???7?賹??,?剜???,2024/12/10 12:24,?察???璇舀??謜143??Daan Dist.,YouBike2.0_MRT Zhongxiao Dunhua Sta. (Exit 7),No. 143??Sec. 4??Zhongxiao E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,18,17,25.04159,121.54937,1,
500101162,YouBike2.0_?察???璇舀??謜223?????????剜????,?剜???,2024/12/10 12:22,?察???璇舀??謜223??7?賹???Daan Dist.,YouBike2.0_Ln. 223??Sec. 4??Zhongxiao E. Rd. Intersection,No. 77??Ln. 223??Sec. 4??Zhongxiao E. Rd. (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,25,18,25.04427,121.55291,7,
500101163,YouBike2.0_?豯???08???剜???,2024/12/10 12:23,?豯???08??9?賹???Daan Dist.,YouBike2.0_Ln. 208??Rui'an St.,No. 39??Ln. 208??Rui'an St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,15,0,25.02979,121.54053,15,,
500101165,YouBike2.0_?????1?????剜???,2024/12/10 12:21,?????5??Daan Dist.,YouBike2.0_Ln. 21??Leli Rd. Intersection,No. 25??Leli Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,17,7,25.0277,121.55132,10,,
500101166,YouBike2.0_??????剜???????謕墨?剜憌?,?剜???,2024/12/10 12:18,??箏??璇舀??哨??34?賹?,Daan Dist.,YouBike2.0_MRT Technology Building Station,No. 134??Sec. 2??Heping E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,54,1,25.02472,121.54417,53
500101167,YouBike2.0_????????寡?撠寡?2?賹??,?剜???,2024/12/10 12:21,?察???璇舀??謜/?????謅????潸號???,Daan Dist.,YouBike2.0_MRT S.Y.S Memorial Hall Stataion(Exit 2.),Sec. 4??Jhongsiao E. Rd. & Guangfu S. Rd. Intersection (Southwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,45,33,25.04122,121.55745,12
500101168,YouBike2.0_?撮????,?剜???,2024/12/10 12:22,?撮??????剜????曇????潸號???,Daan Dist.,YouBike2.0_Taipei City Hospital Renai Branch,Sec. 4??Ren'ai Rd. & Sec. 1??Da'an Rd. Intersection (Southwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,36,2,25.03756,121.54587,33
500101169,YouBike2.0_????賤??????4?賹??,?剜???,2024/12/10 12:24,?賤???????52?賹?,Daan Dist.,YouBike2.0_MRT Xinyi Anhe Sta.(Exit.4),No. 252??Sec. 4??Sinyi Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,49,4,25.03305,121.55378,43
500101170,YouBike2.0_??????,?剜???,2024/12/10 12:24,??箏??璇舀???????謜???98?????潸號???,Daan Dist.,YouBike2.0_Chengong Public Housing,Ln. 1??Sec. 3??Heping E. Rd. & Ln. 198??Sihwei Rd. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,36,,25.02681,121.54668,27
500101171,YouBike2.0_?撮??勗???蛔????剜???,2024/12/10 12:21,?撮?????76?賹?,Daan Dist.,YouBike2.0_Renai & Yanji Intersection,No. 376??Sec. 4??Ren'ai Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,33,8,25.03748,121.55564,25,
500101172,YouBike2.0_????賤??????1?賹??,?剜???,2024/12/10 12:23,?賤???????25?賹?,Daan Dist.,YouBike2.0_MRT Xinyi Anhe Sta.(Exit.1),No. 225??Sec. 4??Sinyi Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,33,8,25.03331,121.55265,25
500101173,YouBike2.0_?銵??謅??哨??03?????剜???,2024/12/10 12:23,?銵??謅??哨??9?賹?,Daan Dist.,YouBike2.0_Ln. 103??ec. 2?unhua S. Rd.,No. 99??Sec. 2??Dunhua S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,24,3,25.0287,121.54904,13,
500101174,YouBike2.0_?箸??謅??哨??28?????剜???,2024/12/10 12:23,?箸??謅??哨??42???賹?,Daan Dist.,YouBike2.0_Ln. 128??Sec. 2??Fuxing S. Rd.,No. 142-1??Sec. 2??Fusing S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,41,6,25.02861,121.54336,35,
500101175,YouBike2.0_??箏??????????剜???,2024/12/10 12:24,??箏??璇舀?/?梁???謅????謅?),Daan Dist.,YouBike2.0_Heping E. Rd. & Jianguo S. Rd. Intersection,Heping E. Rd. & Jianguo S. Rd. Intersection (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,17,0,25.02575,121.5377,17,
500101176,YouBike2.0_??橫札?０?,?剜???,2024/12/10 12:24,?蝎?????55??48??Daan Dist.,YouBike2.0_Fanglan,No. 148??Ln. 155??Sec. 3??Keelung Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,16,2,25.01223,121.54788,14,
500101177,YouBike2.0_?箸??謅????26?????剜???,2024/12/10 12:21,?箸??謅????26???賹?,Daan Dist.,YouBike2.0_Ln. 126??Sec. 1??Fuxing S. Rd.,No. 1??Ln. 126??Sec. 1??Fuxing S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,15,6,25.04311,121.54313,9,
500101179,YouBike2.0_????璇???5?賹??,?剜???,2024/12/10 12:24,?賤???????78?賹?,Daan Dist.,YouBike2.0_MRT Dongmen Sta. (Exit 5),No. 178??Sec. 2??Xinyi Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,28,7,25.03363,121.52962,20
500101180,YouBike2.0_?撮?????8?????剜???,2024/12/10 12:21,?撮?????8???璇????謅?),Daan Dist.,YouBike2.0_Ln. 48??Sec. 4??Ren'ai Rd.,Ln. 48??Sec. 4??Ren'ai Rd. & Dongfeng St. Intersection (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,12,4,25.03597,121.54693,8,
500101181,YouBike2.0_????蟡偎??3?賹??,?剜???,2024/12/10 12:24,????蟡偎??3?賹???潸號蹓?Daan Dist.,YouBike2.0_MRT Gongguan Sta.(Exit.3),MRT Gongguan Sta.(Exit.3)(West),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,99,24,25.01551,121.53374,74,
500101182,YouBike2.0_?蝞????剜憌??擗??漲???,?剜???,2024/12/10 12:24,?察???璇舀????00?賹???Daan Dist.,YouBike2.0_NTUT(EE),No. 100??Sec. 3??Zhongxiao E. Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,16,10,25.04196,121.53653,6,
500101184,YouBike2.0_????謅????4?????剜???,2024/12/10 12:24,????謅????4?賹?,Daan Dist.,YouBike2.0_Ln. 94??Sec. 3??Xinsheng S. Rd. Intersection,No. 94??Sec. 3??Xinsheng S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,15,4,25.01744,121.53334,11,
500101185,YouBike2.0_憸船?瞍?????舫頦????剜???,2024/12/10 12:23,憸船?瞍賊?????????謅?????潸號???,Daan Dist.,YouBike2.0_Xinhai Rd. & Xinsheng S. Rd. Intersection,Sec. 1??Xinhai Rd. & Sec. 3??Xinsheng S. Rd. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,24,2,25.02267,121.5341,21,
500101186,YouBike2.0_????剜???6?賹??,?剜???,2024/12/10 11:56,?箸??謅????03?賹?,Daan Dist.,YouBike2.0_MRT Da?謏彫 Sta. (Exit 6),No. 303??Sec. 1??Fuxing S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:56,2024/12/10,19,1,25.03479,121.54376,17
500101187,YouBike2.0_?隞???95?????剜???,2024/12/10 12:03,?隞????隞???95???謅?),Daan Dist.,YouBike2.0_Ln. 195??Wolong St.,Wolong St. / Ln. 195??Wolong St. Intersection (South),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:03,2024/12/10,14,3,25.01783,121.55224,11,
500101188,YouBike2.0_憸船?瞍賊?????57?????剜???,2024/12/10 12:23,憸船?瞍賊????曇??憸船?瞍賊?????57???舫頦???Daan Dist.,YouBike2.0_Ln. 157??Sec. 3??Xinhai Rd.,Sec. 3??Xinhai Rd. & Ln. 157??Sec. 3??Xinhai Rd. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,27,3,25.01727,121.54904,24,,
500101189,YouBike2.0_?隞??蝎?????剜???,2024/12/10 12:15,?隞??蛔???蝎????曇???????Daan Dist.,YouBike2.0_Wolong St. & Xinyi Rd. Intersection,Wolong St. & Sec. 2??Xinyi Rd. Intersection (Northeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:15,2024/12/10,28,5,25.02039,121.54853,23,,
500101190,YouBike2.0_?镼踵????,?剜???,2024/12/10 12:24,??箏??璇舀??哨??6?????????),Daan Dist.,YouBike2.0_Dunchin Park,No. 8-1??Ln. 96??Sec. 2??Heping E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,26,14,25.02347,121.54108,12
500101191,YouBike2.0_?剜???????,?剜???,2024/12/10 12:23,憸船?瞍賊?????5?賹??憳???蛛?(?剜???????),Daan Dist.,YouBike2.0_Taipei Daan Sports Center,No. 55??Sec. 3??Xinhai Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,33,6,25.02054,121.54561,27
500101192,YouBike2.0_??箏??銵?????剜???,2024/12/10 12:24,??箏??璇舀????/ ?銵??謅??哨??????),Daan Dist.,YouBike2.0_Heping Rd. & Dunhua Rd. Intersection,Sec. 3??Heping E. Rd. & Sec. 2??Dunhua S. Rd. Intersection (East),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,36,2,25.02444,121.54908,34,
500101193,YouBike2.0_?蝎????????剜???,2024/12/10 12:18,?蝎?????????????,Daan Dist.,YouBike2.0_Keelung Rd. & Changxing St. Intersection,Keelung Rd. & Changxing St. Intersection (Southeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,51,1,25.01705,121.54435,50,
500101194,YouBike2.0_?撮?????22?????剜???,2024/12/10 12:18,?撮?????18?賹?,Daan Dist.,YouBike2.0_Ln. 122??Sec. 4??Ren'ai Rd.,No. 188??Sec. 4??Ren'ai Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,25,0,25.03762,121.55009,13,
500101196,YouBike2.0_?????銵?????剜???,2024/12/10 12:23,?銵??謅????11?賹?,Daan Dist.,YouBike2.0_Civic Blvd. & Dunhua Rd. Intersection,No. 111??Sec. 1??Dunhua S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,32,2,25.04464,121.54944,30,
500101197,YouBike2.0_?察???璇舀??謜49?????剜???,2024/12/10 12:21,?察???璇舀??謜55?賹?,Daan Dist.,YouBike2.0_Ln. 49??Sec. 4??Zhongxiao E. Rd.,No. 55??Sec. 4??Zhongxiao E. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,15,2,25.04172,121.54541,13,
500101198,YouBike2.0_?????箸?????????,?剜???,2024/12/10 12:22,?????剜???謜/?箸????曇????????,Daan Dist.,YouBike2.0_Civic Blvd. & Fuxing Rd. Intersection (Southeast),Sec. 4??Civic Blvd. & Sec. 1??Fuxing S. Rd. Intersection (Southeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,16,7,25.04472,121.54401,9
500101199,YouBike2.0_??箏??????舫頦????剜???,2024/12/10 12:21,????謅?????賹?,Daan Dist.,YouBike2.0_Heping Rd. & Xinsheng S. Rd. Intersection (Southwest),No. 2??Sec. 3??Xinsheng S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,17,6,25.02604,121.534,11,
500101200,YouBike2.0_??????,?剜???,2024/12/10 12:23,?堆?????27??6?賹???Daan Dist.,YouBike2.0_Quanan Park,No. 16??Ln. 227??Sec. 2??Anhe Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,16,6,25.02535,121.55101,10,
500101201,YouBike2.0_?賤???????34?????剜???,2024/12/10 12:24,?賤????????賤???????34????Daan Dist.,YouBike2.0_Ln. 134??Sec. 3??Xinyi Rd.,Sec. 3??Xinyi Rd. & Ln. 134??Sec. 3??Xinyi Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,19,2,25.03333,121.53968,17,,
500101202,YouBike2.0_?撮??銵???抆?(?????,?剜???,2024/12/10 12:23,?撮?????10?賹?,Daan Dist.,YouBike2.0_Renai Dunnan Traffic Cir (Southeast),No. 110??Sec. 4??Ren'ai Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,16,3,25.03715,121.54936,13
500101203,YouBike2.0_?蝞??蹎????折???,?剜???,2024/12/10 12:22,?銵??謅??哨??01?賹?,Daan Dist.,YouBike2.0_Chenggong Public House,No. 201??Sec. 2??Dunhua S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,33,24,25.02709,121.54902,9
500101204,YouBike2.0_?叟◆瞍????剜??????哨???株?謒??剜???,2024/12/10 12:21,?銵??謅????80??Daan Dist.,YouBike2.0_Institute of Diplomacy and International Affairs,No. 280??Sec. 1??Dunhua S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,26,21,25.0371,121.54839,5,,
500101205,YouBike2.0_?謜???70?????剜???,2024/12/10 12:10,?銵??謅??哨??2?賹??皜航??剜?????,Daan Dist.,YouBike2.0_Ln. 170??Siwei Rd.,No. 92??Sec. 2??Dunhua S. Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:10,2024/12/10,22,20,25.02821,121.54864,2,
500101206,YouBike2.0_????剜???3?賹??,?剜???,2024/12/10 12:24,?賤???????84?賹?,Daan Dist.,YouBike2.0_MRT Da?謏彫 Sta. (Exit 3),No. 184??Sec. 3??Xinyi Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,46,3,25.03328,121.5425,43
500101207,YouBike2.0_????蝎察迤?剜???2?賹??_1,?剜???,2024/12/10 12:24,?ｇ謘?湔????01?賹?,Daan Dist.,YouBike2.0_MRT Taipower Building Sta. (Exit 2)_1,No. 201??Sec. 3??Roosevelt Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,38,3,25.02055,121.52855,35
500101208,YouBike2.0_?賤???????99???剜???,2024/12/10 12:23,?賤???????99???堆?????0????Daan Dist.,YouBike2.0_Ln. 199??Sec. 4??Xinyi Rd.,Ln. 199??Sec. 4??Xinyi Rd. & Ln. 90??Sec. 1??Anhe Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,15,6,25.03459,121.55164,9,,
500101209,YouBike2.0_?蝞????剜?,?剜???,2024/12/10 12:23,憸船?瞍賊??????蝞??叟▼??株?謒?,Daan Dist.,YouBike2.0_NTU Information Building,Sec. 2??Xinhai Rd.(NTU Language Center),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,40,22,25.02101,121.54153,18
500101210,YouBike2.0_?銵??謅??哨??1???剜???,2024/12/10 12:23,?銵??謅??哨???軋??謘?????1???舫頦???Daan Dist.,YouBike2.0_Ln. 81??Sec. 2??Dunhua S. Rd.,Sec. 2??Dunhua S. Rd. & Ln. 81??Sec. 2??Dunhua S. Rd. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,40,35,25.03002,121.54893,5,,
500101211,YouBike2.0_?賹?謅??謕??堊此?,?剜???,2024/12/10 12:23,??殉??8?賹???Daan Dist.,YouBike2.0_Former Taipei Prison Office,No. 78??Jinhua St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,23,3,25.03054,121.52466,20,
